timestamp,method_name,method,angle,surface,peak_variables,variable,n,mean,std,median,q1,q3,min,max,iqr
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,Fx,5,-0.21932424422050975,0.27073354467502636,-0.14819205690574985,-0.5038529934795495,0.0,-0.5631298162418494,0.11855364552459988,0.5038529934795495
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,Fy,5,-0.2864363942712721,0.09630119741354816,-0.2808199943836001,-0.3650659926986802,-0.19657399606852008,-0.4212299915754002,-0.16849199663016007,0.1684919966301601
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,Fz,5,19.4,0.30331501776206166,19.4,19.2,19.5,19.0,19.9,0.3000000000000007
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,F_total,5,19.405463514653537,0.3044754281581028,19.409975296688643,19.201006258421206,19.512676646112475,19.0013249653454,19.90233440669995,0.31167038769126876
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,Tx,5,1.0611111111111111,0.24459871675039432,1.1111111111111112,0.8055555555555556,1.2962962962962963,0.75,1.3425925925925926,0.4907407407407407
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,Ty,5,0.2757142857142857,0.1060996835864408,0.2,0.2,0.37857142857142856,0.17142857142857143,0.42857142857142855,0.17857142857142855
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,Tz,5,0.022248520710059172,0.009087031394297024,0.028402366863905324,0.01301775147928994,0.029585798816568046,0.009467455621301775,0.03076923076923077,0.016568047337278104
2026-03-09 00:12:07,yaw_0_plexi,z,0,plexi,force_total,peak_signal,5,19.405463514653537,0.3044754281581028,19.409975296688643,19.201006258421206,19.512676646112475,19.0013249653454,19.90233440669995,0.31167038769126876
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,Fx,5,1.007705986959099,0.20101748616257464,0.978067575577949,0.948429164196799,1.066982809721399,0.7113218731475992,1.3337285121517486,0.1185536455245999
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,Fy,5,-0.07301319853973602,0.12124141053031678,-0.14040999719180006,-0.14040999719180006,0.05616399887672002,-0.2246559955068801,0.08424599831508003,0.19657399606852008
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,Fz,5,-23.8,0.18973665961010283,-23.8,-24.0,-23.7,-24.0,-23.5,0.3000000000000007
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,F_total,5,23.822652926341696,0.18198171267552485,23.824318820976863,23.72023968211887,24.011589891623906,23.538235845352514,24.01888039163631,0.2913502095050369
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,Tx,5,-1.527777777777778,0.4264087440585643,-1.7222222222222223,-1.8888888888888888,-1.2592592592592593,-1.9444444444444444,-0.8240740740740741,0.6296296296296295
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,Ty,5,-1.7100000000000002,0.5463907549939486,-1.65,-2.2142857142857144,-1.65,-2.2785714285714285,-0.7571428571428571,0.5642857142857145
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,Tz,5,0.24946745562130176,0.12988541731424386,0.2272189349112426,0.18224852071005918,0.26272189349112424,0.09230769230769231,0.48284023668639053,0.08047337278106506
2026-03-09 00:12:50,yaw_0_plexi,z,30,plexi,force_total,peak_signal,5,23.822652926341696,0.18198171267552485,23.824318820976863,23.72023968211887,24.011589891623906,23.538235845352514,24.01888039163631,0.2913502095050369
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,Fx,5,5.453467694131595,0.3841577177479467,5.572021339656194,5.216360403082395,5.631298162418494,4.860699466508595,5.986959098992294,0.414937759336099
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,Fy,5,-0.7132827857343443,0.24455536149483,-0.7582139848357203,-0.9267059814658803,-0.5897219882055602,-0.9828699803426004,-0.30890199382196015,0.33698399326032014
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,Fz,5,-41.760000000000005,1.5755633912984897,-41.0,-42.5,-40.6,-44.5,-40.2,1.8999999999999986
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,F_total,5,42.12287824054942,1.5810108893209331,41.29881878095275,40.9956876688373,42.82298667629593,40.59490369228222,44.901994384378895,1.8272990074586346
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,Tx,5,-3.2611111111111106,0.4798548019988669,-2.9444444444444446,-3.685185185185185,-2.9166666666666665,-3.9814814814814814,-2.7777777777777777,0.7685185185185186
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,Ty,5,-2.8285714285714283,0.7690306647106512,-2.9857142857142858,-3.307142857142857,-2.7357142857142858,-3.6857142857142855,-1.4285714285714286,0.5714285714285712
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,Tz,5,-0.08686390532544379,0.06902401737776397,-0.09467455621301775,-0.13609467455621302,-0.04260355029585799,-0.178698224852071,0.01775147928994083,0.09349112426035502
2026-03-09 00:13:22,yaw_0_plexi,z,60,plexi,force_total,peak_signal,5,42.12287824054942,1.5810108893209331,41.29881878095275,40.9956876688373,42.82298667629593,40.59490369228222,44.901994384378895,1.8272990074586346
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,Fx,5,11.144042679312388,0.5663961676628928,11.321873147599288,11.114404267931238,11.529342027267338,10.07705986959099,11.677534084173088,0.4149377593360999
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,Fy,5,-1.4714967705700646,0.28450267097812837,-1.4602639707947207,-1.7410839651783208,-1.4040999719180005,-1.7691659646166806,-0.9828699803426004,0.33698399326032025
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,Fz,5,-55.94,0.897997772825745,-56.6,-56.6,-55.0,-56.8,-54.7,1.6000000000000014
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,F_total,5,57.0630156703357,0.8117752026840379,57.49846231868796,56.25296592768087,57.69801971439009,55.929828140197884,57.93580225072171,1.4450537867092237
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,Tx,5,-2.9592592592592593,0.847990443044731,-2.8703703703703702,-3.2037037037037037,-2.3796296296296298,-4.416666666666667,-1.9259259259259258,0.824074074074074
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,Ty,5,12.354285714285714,0.6075141721702922,12.0,11.964285714285714,13.05,11.642857142857142,13.114285714285714,1.0857142857142872
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,Tz,5,-0.3211834319526627,0.07641928792040453,-0.33136094674556216,-0.3727810650887574,-0.31715976331360946,-0.4035502958579882,-0.18106508875739644,0.05562130177514796
2026-03-09 00:14:30,yaw_0_plexi,z,80,plexi,force_total,peak_signal,5,57.0630156703357,0.8117752026840379,57.49846231868796,56.25296592768087,57.69801971439009,55.929828140197884,57.93580225072171,1.4450537867092237
